tier,rank,leaguePoints,wins,losses,veteran,inactive,freshBlood,wins_SD,losses_SD
EMERALD,I,75,28,31,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,39,29,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,23,19,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,14,27,22,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,68,74,79,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,64,56,50,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,41,88,76,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,39,124,131,False,False,False,Between Mean and -1 SD/34%,Between 1 SD and Mean/34%
EMERALD,I,75,50,49,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,14,6,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,67,51,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,12,12,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,60,63,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,24,17,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,82,82,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,118,102,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,58,35,24,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,120,60,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,27,5,1,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,89,59,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,2,3,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,30,3,4,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,13,9,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,31,27,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,45,38,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,10,142,124,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,I,74,127,117,False,False,False,Between Mean and -1 SD/34%,> -1 SD/13.5%
EMERALD,I,75,21,22,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,77,459,450,False,False,False,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
EMERALD,I,75,43,32,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,24,14,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,22,12,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,88,91,False,False,True,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,13,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,45,46,39,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,77,12,6,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,43,12,17,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,62,27,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,25,208,197,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,I,2,19,24,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,3,20,7,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,48,44,30,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,35,33,40,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,6,186,167,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,I,79,72,72,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,53,97,70,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,14,10,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,74,11,13,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,34,37,31,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,31,37,30,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,16,1,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,61,14,7,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,49,18,16,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,24,22,23,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,65,6,4,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,33,31,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,43,44,45,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,122,117,False,False,False,Between Mean and -1 SD/34%,> -1 SD/13.5%
EMERALD,I,16,12,6,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,295,270,False,False,True,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
EMERALD,I,75,31,19,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,55,46,29,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,17,15,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,9,88,71,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,30,3,4,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,5,6,6,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,34,29,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,38,891,919,False,False,False,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
EMERALD,I,75,24,30,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,19,12,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,26,20,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,31,34,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,90,95,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,25,6,4,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,26,22,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,35,148,152,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,I,75,28,19,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,21,16,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,173,153,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,I,75,176,166,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,I,75,7,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,5,3,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,1,20,18,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,38,33,24,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,73,69,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,34,19,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,39,40,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,70,54,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,32,16,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,6,10,7,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,62,24,35,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,73,80,89,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,74,77,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,28,118,117,False,False,False,Between Mean and -1 SD/34%,> -1 SD/13.5%
EMERALD,I,75,29,21,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,63,61,41,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,56,36,36,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,25,13,12,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,8,11,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,62,14,12,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,48,54,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,29,57,57,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,44,41,27,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,64,20,16,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,84,71,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,27,31,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,72,4,3,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,10,18,19,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,41,31,27,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,37,60,60,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,34,38,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,68,176,167,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,I,75,168,141,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,I,75,37,39,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,44,50,31,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,23,24,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,70,11,9,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,48,178,173,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,I,16,49,32,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,96,41,38,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,96,104,97,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,99,32,19,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,42,188,188,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,I,75,22,13,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,40,3,3,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,49,51,48,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,61,25,18,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,90,10,7,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,51,6,11,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,17,90,76,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,30,44,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,68,67,71,False,False,True,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,58,42,48,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,70,31,22,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,85,77,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,212,196,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,I,13,62,68,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,I,75,97,72,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,4,21,31,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,18,16,11,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,54,314,322,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
EMERALD,II,79,178,163,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,50,4,5,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,90,6,7,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,3,17,14,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,0,2,4,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,72,19,21,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,67,20,11,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,74,99,97,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,64,36,47,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,15,58,53,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,12,7,7,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,9,29,20,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,67,17,14,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,62,28,15,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,45,54,51,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,34,183,187,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,94,45,53,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,69,266,252,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
EMERALD,II,87,17,17,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,68,38,38,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,19,44,39,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,68,37,33,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,80,10,10,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,49,34,19,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,37,78,77,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,8,29,34,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,55,11,9,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,49,49,43,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,83,196,174,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,7,58,45,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,41,130,92,False,False,False,Between 1 SD and Mean/34%,Between Mean and -1 SD/34%
EMERALD,II,37,68,60,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,74,45,49,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,34,128,118,False,False,False,Between Mean and -1 SD/34%,Between 1 SD and Mean/34%
EMERALD,II,34,186,157,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,25,91,67,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,34,24,35,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,27,41,39,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,42,378,340,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
EMERALD,II,17,218,197,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,66,46,24,False,False,True,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,1,10,15,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,28,567,556,False,False,False,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
EMERALD,II,14,29,21,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,86,45,52,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,45,296,294,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
EMERALD,II,0,2,4,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,18,46,35,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,15,228,221,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,90,15,17,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,58,70,57,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,9,22,20,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,84,33,23,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,35,6,3,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,55,59,67,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,27,29,24,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,27,15,14,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,13,95,90,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,19,153,143,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,69,176,163,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,67,137,116,False,False,False,Between 1 SD and Mean/34%,Between Mean and -1 SD/34%
EMERALD,II,38,40,35,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,97,50,36,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,11,10,15,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,31,56,41,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,20,65,44,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,61,36,56,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,71,200,186,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,14,28,21,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,20,52,47,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,61,233,217,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,86,25,18,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,42,85,75,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,85,8,4,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,84,37,47,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,42,211,206,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,7,85,72,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,54,79,55,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,31,19,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,90,3,7,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,74,160,153,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,83,46,35,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,22,301,299,False,False,False,> Between +1 and +2 SD/13.5%,> Between +1 and +2 SD/13.5%
EMERALD,II,46,31,24,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,50,31,28,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,11,50,47,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,45,19,20,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,29,15,24,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,11,12,9,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,72,53,40,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,91,123,95,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,86,55,48,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,70,114,92,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,7,49,36,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,99,89,81,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,33,11,3,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,67,434,433,False,False,True,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
EMERALD,II,5,216,196,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,0,2,4,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,25,41,46,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,6,70,84,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,31,75,90,False,False,True,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,44,50,45,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,4,21,15,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,15,24,16,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,51,57,56,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,12,404,379,False,False,False,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
EMERALD,II,65,6,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,60,1,4,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,20,86,70,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,23,36,21,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,19,110,101,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,81,28,31,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,99,20,18,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,63,22,28,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,41,30,37,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,22,26,13,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,21,190,190,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,39,8,8,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,4,649,636,False,False,False,"('> +2 SD/2.5%',)","('> +2 SD/2.5%',)"
EMERALD,II,97,8,12,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,45,21,16,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,64,19,6,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,62,35,43,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,37,6,3,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,22,45,32,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,12,48,46,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,79,220,182,False,False,False,Between 1 SD and Mean/34%,Between 1 SD and Mean/34%
EMERALD,II,70,121,124,False,False,False,Between Mean and -1 SD/34%,Between 1 SD and Mean/34%
EMERALD,II,14,12,9,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,30,8,9,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,50,46,36,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,74,26,24,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,31,40,23,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,8,52,62,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,86,23,19,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
EMERALD,II,62,113,93,False,False,False,Between Mean and -1 SD/34%,Between Mean and -1 SD/34%
